"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"598","Another must win game tonight @HoustonRockets.",FALSE,0,NA,2018-05-06 21:43:39,FALSE,NA,"993244930293354496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tunde_Tifase",1,FALSE,FALSE,NA,NA
"599","RT @HoustonRockets: Ready for Game 4! #RunAsOne Ì†ΩÌ∫Ä https://t.co/LnQ4FeXLm2",FALSE,0,NA,2018-05-06 21:43:39,FALSE,NA,"993244927923511296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordan_starnes2",831,TRUE,FALSE,NA,NA
"600","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:43:29,FALSE,NA,"993244887956033538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikeyflores27",258,TRUE,FALSE,NA,NA
"601","RT @HoustonRockets: Join us in wishing Aaron Jackson a happy birthday! Ì†ºÌæâ https://t.co/rrPjWP00mc",FALSE,0,NA,2018-05-06 21:43:25,FALSE,NA,"993244871795400705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paul03582243",117,TRUE,FALSE,NA,NA
"602","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:43:24,FALSE,NA,"993244866955169794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solja4jch",258,TRUE,FALSE,NA,NA
"603","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:43:21,FALSE,NA,"993244854724562944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","john_m2014",258,TRUE,FALSE,NA,NA
"604","RT @HoustonRockets: It's Game Night.
Ì†ºÌøÄ Tip-off 7:00PM
Ì†ΩÌ≥∫ @NBAonTNT
Ì†ΩÌ≥ª @sportstalk790 / 850AM (Spanish)
Ì†ΩÌ∫Ä #RunAsOne https://t.co/vvZeoN00In",FALSE,0,NA,2018-05-06 21:43:20,FALSE,NA,"993244849469116418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_DhandL",151,TRUE,FALSE,NA,NA
"605","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:43:19,FALSE,NA,"993244844532355072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frankizi643",258,TRUE,FALSE,NA,NA
"606","2 potential gentlemen sweeps by the defending NBA world heavyweight champions @warriors. Can the @HoustonRockets ke‚Ä¶ https://t.co/YS6Zekk2Nv",FALSE,2,NA,2018-05-06 21:43:16,TRUE,NA,"993244835191689216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdRichardsonJr",1,FALSE,FALSE,NA,NA
"607","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:43:13,FALSE,NA,"993244821140787201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TXCarnivore80",3851,TRUE,FALSE,NA,NA
"608","RT @HoustonRockets: It's Game Night.
Ì†ºÌøÄ Tip-off 7:00PM
Ì†ΩÌ≥∫ @NBAonTNT
Ì†ΩÌ≥ª @sportstalk790 / 850AM (Spanish)
Ì†ΩÌ∫Ä #RunAsOne https://t.co/vvZeoN00In",FALSE,0,NA,2018-05-06 21:43:10,FALSE,NA,"993244808255766530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeanH1976",151,TRUE,FALSE,NA,NA
"609","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:43:07,FALSE,NA,"993244794003640320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amazingkidoo",3851,TRUE,FALSE,NA,NA
"610","RT @HoustonRockets: RT to wish @CP3 a happy birthday! Ì†ΩÌ∫Ä https://t.co/fIrxOxcBwr",FALSE,0,NA,2018-05-06 21:42:58,FALSE,NA,"993244758331002880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","axia_lisac",3851,TRUE,FALSE,NA,NA
"611","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:42:43,FALSE,NA,"993244696192454658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bmtreincarnated",258,TRUE,FALSE,NA,NA
"612","RT @NBA: Ahead of tonight's @HoustonRockets action, we showcase @CP3's handles! 

Ì†ºÌøÄ: #Rockets x #TakeNote Game 4 
‚è∞: 8:00pm/et Ì†ΩÌ≥∫: @NBAonTNT‚Ä¶",FALSE,0,NA,2018-05-06 21:42:31,FALSE,NA,"993244643532988417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_DhandL",258,TRUE,FALSE,NA,NA
