"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"503","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s…",FALSE,0,NA,2018-05-06 22:10:38,FALSE,NA,"993251721525760001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mike_rotich",445,TRUE,FALSE,NA,NA
"504","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:10:37,FALSE,NA,"993251715188224000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","studiounoo",43,TRUE,FALSE,NA,NA
"505","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:10:34,FALSE,NA,"993251705524547589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SektorRay",43,TRUE,FALSE,NA,NA
"506","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:10:31,FALSE,NA,"993251689502269440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PelicansHoops",43,TRUE,FALSE,NA,NA
"507","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:10:29,FALSE,NA,"993251681537314816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b_thompson1991",43,TRUE,FALSE,NA,NA
"508","RT @NBA: LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,0,NA,2018-05-06 22:10:28,FALSE,NA,"993251676722286602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tbalance",43,TRUE,FALSE,NA,NA
"509","@_Chokote_ @PelicansNBA Et pour info LeBron avait 3 All-Star dans sa team aussi, donc...",FALSE,0,"freecs30",2018-05-06 22:10:25,FALSE,"993251136000921600","993251666911793154","451012107","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freecs30",1,FALSE,FALSE,NA,NA
"510","LIVE: @warriors/ @PelicansNBA Game 4 Postgame Press Conference. #NBAPlayoffs https://t.co/rGl8k4Ij1g",FALSE,195,NA,2018-05-06 22:10:20,FALSE,NA,"993251646351147008",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NBA",43,FALSE,FALSE,NA,NA
"511","@musicsallineed @Onlin9_Gambling @PelicansNBA Dumb cunt warrior fans ALWAYS say this they can’t fathom the thought… https://t.co/vHkgTV1WX6",FALSE,0,"musicsallineed",2018-05-06 22:10:18,TRUE,"993250318828949506","993251634506616834","963147590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jalj99",0,FALSE,FALSE,NA,NA
"512","RT @NBA: Kevin Durant leads the way with 38 PTS, 9 REB, 5 AST and the @warriors win Game 4!

GSW defeat @PelicansNBA 118-92 to take a 3-1 s…",FALSE,0,NA,2018-05-06 22:10:16,FALSE,NA,"993251627858579457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","basedneezy",445,TRUE,FALSE,NA,NA
